"start","end","height","cover_type","cover_type_sub","genus","species","site","line","site_line","date","line_length"
16.2,17.05,5.5,"shrub","broadleaf_shrub","Illex","","O-1","L3","O-1L3",2024-06-03,0.850000000000001
17.06,17.35,4,"grass","bluestem","","","O-1","L3","O-1L3",2024-06-03,0.290000000000003
17.5,18.05,5.5,"shrub","broadleaf_shrub","Illex","","O-1","L3","O-1L3",2024-06-03,0.550000000000001
18.25,18.55,5,"shrub","broadleaf_shrub","Illex","","O-1","L3","O-1L3",2024-06-03,0.300000000000001
18.6,20,7,"shrub","broadleaf_shrub","Illex/Aronia","","O-1","L3","O-1L3",2024-06-03,1.4
0.3,0.9,8,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,0.6
1.1,1.5,3.5,"shrub","broadleaf_shrub","Gaylusscia","","O-1","L2","O-1L2",2024-06-03,0.4
1.55,2,6.5,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,0.45
2.4,3.3,9,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,0.9
3.31,3.6,6,"forb","fern","","","O-1","L2","O-1L2",2024-06-03,0.29
3.61,4.2,10,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,0.59
4.4,5.35,8,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,0.949999999999999
5.65,6.3,6,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,0.649999999999999
6.31,6.7,11,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,0.390000000000001
6.75,7.05,6,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,0.3
7.55,8.65,9.5,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,1.1
8.7,9.4,11,"shrub","saw_palmetto","","","O-1","L2","O-1L2",2024-06-03,0.700000000000001
9.41,11.2,11.5,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,1.79
11.4,11.6,3,"shrub","broadleaf_shrub","Vaccinium","","O-1","L2","O-1L2",2024-06-03,0.199999999999999
11.65,12.6,8,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,0.949999999999999
12.85,13.1,5,"grass","bluestem","","","O-1","L2","O-1L2",2024-06-03,0.25
13.11,13.5,7,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,0.390000000000001
13.9,15.4,11,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,1.5
15.6,16.45,2,"grass","grass_other","","","O-1","L2","O-1L2",2024-06-03,0.85
16.5,17.2,10,"shrub","broadleaf_shrub","Illex","","O-1","L2","O-1L2",2024-06-03,0.699999999999999
17.25,20,11,"shrub","saw_palmetto","","","O-1","L2","O-1L2",2024-06-03,2.75
0.6,2.05,14,"shrub","saw_palmetto","","","O-1","L1","O-1L1",2024-06-03,1.45
2.06,2.3,11,"shrub","broadleaf_shrub","Illex","","O-1","L1","O-1L1",2024-06-03,0.24
2.31,3.4,15,"shrub","broadleaf_shrub","Gordonia","","O-1","L1","O-1L1",2024-06-03,1.09
3.41,3.9,7,"shrub","broadleaf_shrub","Illex","","O-1","L1","O-1L1",2024-06-03,0.49
3.95,4.3,7,"shrub","broadleaf_shrub","Illex/Vaccinium","","O-1","L1","O-1L1",2024-06-03,0.35
4.4,6.3,6,"shrub","broadleaf_shrub","Illex","","O-1","L1","O-1L1",2024-06-03,1.9
6.31,6.55,7,"shrub","saw_palmetto","","","O-1","L1","O-1L1",2024-06-03,0.24
6.56,6.8,4,"shrub","broadleaf_shrub","Gaylusscia ","","O-1","L1","O-1L1",2024-06-03,0.24
6.85,7.1,7,"shrub","broadleaf_shrub","Illex","","O-1","L1","O-1L1",2024-06-03,0.25
7.11,8.5,12,"shrub","saw_palmetto","","","O-1","L1","O-1L1",2024-06-03,1.39
8.51,9.5,9.5,"shrub","broadleaf_shrub","Illex","","O-1","L1","O-1L1",2024-06-03,0.99
9.71,11.7,8,"shrub","broadleaf_shrub","Illex","","O-1","L1","O-1L1",2024-06-03,1.99
11.71,12.5,8,"shrub","saw_palmetto","","","O-1","L1","O-1L1",2024-06-03,0.789999999999999
12.51,12.75,5,"shrub","broadleaf_shrub","Illex","","O-1","L1","O-1L1",2024-06-03,0.24
13,13.9,9,"shrub","broadleaf_shrub","Illex","","O-1","L1","O-1L1",2024-06-03,0.9
13.91,15.75,11,"shrub","saw_palmetto","","","O-1","L1","O-1L1",2024-06-03,1.84
15.76,16,8.5,"shrub","broadleaf_shrub","Illex","","O-1","L1","O-1L1",2024-06-03,0.24
16.01,16.25,4,"shrub","broadleaf_shrub","Vacciniun","","O-1","L1","O-1L1",2024-06-03,0.239999999999998
16.85,17.05,6.5,"shrub","saw_palmetto","","","O-1","L1","O-1L1",2024-06-03,0.199999999999999
17.06,17.7,7,"shrub","broadleaf_shrub","Illex","","O-1","L1","O-1L1",2024-06-03,0.640000000000001
18.2,19.1,7,"shrub","broadleaf_shrub","Illex","","O-1","L1","O-1L1",2024-06-03,0.900000000000002
19.3,19.9,4.5,"shrub","broadleaf_shrub","Illex","","O-1","L1","O-1L1",2024-06-03,0.599999999999998
0,1.3,14.5,"shrub","broadleaf_shrub","Callicarpa","","R-10","L4","R-10L4",2024-05-31,1.3
1.7,4.2,4.5,"shrub","broadleaf_shrub","Rubus","","R-10","L4","R-10L4",2024-05-31,2.5
5.2,7.9,8.5,"shrub","broadleaf_shrub","Callicarpa","","R-10","L4","R-10L4",2024-05-31,2.7
7.91,9.2,10,"shrub","saw_palmetto","","","R-10","L4","R-10L4",2024-05-31,1.29
11.6,12,3.5,"grass","bluestem","","","R-10","L4","R-10L4",2024-05-31,0.4
13.1,13.45,5,"grass","bluestem","","","R-10","L4","R-10L4",2024-05-31,0.35
13.65,13.9,2.5,"shrub","broadleaf_shrub","Rubus","","R-10","L4","R-10L4",2024-05-31,0.25
15.8,17.6,10.05,"shrub","broadleaf_shrub","Callicarpa","","R-10","L4","R-10L4",2024-05-31,1.8
17.61,18.5,1.5,"forb","forb_vine","","","R-10","L4","R-10L4",2024-05-31,0.890000000000001
18.51,19.7,7.5,"shrub","broadleaf_shrub","Rubus","","R-10","L4","R-10L4",2024-05-31,1.19
0.5,1.4,11,"shrub","broadleaf_shrub","Callicarpa","","R-10","L3","R-10L3",2024-05-31,0.9
1.5,2,9,"shrub","broadleaf_shrub","Rubus","","R-10","L3","R-10L3",2024-05-31,0.5
2.2,2.5,3,"grass","bluestem","","","R-10","L3","R-10L3",2024-05-31,0.3
2.51,2.95,9,"shrub","broadleaf_shrub","Rubus","","R-10","L3","R-10L3",2024-05-31,0.44
3,4.1,9.5,"shrub","broadleaf_shrub","Callicarpa","","R-10","L3","R-10L3",2024-05-31,1.1
4.11,4.4,8.5,"shrub","broadleaf_shrub","Rubus","","R-10","L3","R-10L3",2024-05-31,0.29
5,6,6.5,"shrub","broadleaf_shrub","Rubus","","R-10","L3","R-10L3",2024-05-31,1
6.01,6.7,15,"shrub","broadleaf_shrub","Callicarpa","","R-10","L3","R-10L3",2024-05-31,0.69
6.71,10,8,"shrub","broadleaf_shrub","Rubus","","R-10","L3","R-10L3",2024-05-31,3.29
10,10.4,10,"forb","forb_other","","","R-10","L3","R-10L3",2024-05-31,0.4
10.41,11.5,10,"shrub","broadleaf_shrub","Callicarpa","","R-10","L3","R-10L3",2024-05-31,1.09
12.1,13.4,11,"shrub","broadleaf_shrub","Callicarpa","","R-10","L3","R-10L3",2024-05-31,1.3
14.9,15.1,3,"shrub","broadleaf_shrub","Rubus","","R-10","L3","R-10L3",2024-05-31,0.199999999999999
15.11,15.5,3,"grass","bluestem","","","R-10","L3","R-10L3",2024-05-31,0.390000000000001
15.51,15.9,2,"grass","grass_other","","","R-10","L3","R-10L3",2024-05-31,0.390000000000001
15.91,16.3,3,"shrub","broadleaf_shrub","Rubus","","R-10","L3","R-10L3",2024-05-31,0.390000000000001
16.31,17,5.5,"grass","bluestem","","","R-10","L3","R-10L3",2024-05-31,0.690000000000001
17.8,18.6,8.5,"shrub","broadleaf_shrub","Callicarpa","","R-10","L3","R-10L3",2024-05-31,0.800000000000001
18.9,19.2,3,"shrub","broadleaf_shrub","Rubus","","R-10","L3","R-10L3",2024-05-31,0.300000000000001
19.4,20,8,"shrub","broadleaf_shrub","Rubus","","R-10","L3","R-10L3",2024-05-31,0.600000000000001
0,1.7,5,"shrub","broadleaf_shrub","Rubus/Callicarpa","","R-10","L2","R-10L2",2024-05-31,1.7
2.3,3.4,9,"shrub","broadleaf_shrub","Rubus","","R-10","L2","R-10L2",2024-05-31,1.1
3.5,4.2,6,"shrub","broadleaf_shrub","Rubus","","R-10","L2","R-10L2",2024-05-31,0.7
4.4,4.95,5.5,"shrub","broadleaf_shrub","Rubus","","R-10","L2","R-10L2",2024-05-31,0.55
5.1,5.4,4,"shrub","broadleaf_shrub","Rubus","","R-10","L2","R-10L2",2024-05-31,0.300000000000001
7.8,8.1,5.5,"shrub","broadleaf_shrub","Rubus","","R-10","L2","R-10L2",2024-05-31,0.3
11.6,12.55,11,"shrub","broadleaf_shrub","Callicarpa","","R-10","L2","R-10L2",2024-05-31,0.950000000000001
16.1,16.45,4,"shrub","broadleaf_shrub","Rubus","","R-10","L2","R-10L2",2024-05-31,0.349999999999998
18.4,18.6,4.5,"shrub","broadleaf_shrub","Rubus/Callicarpa","","R-10","L2","R-10L2",2024-05-31,0.200000000000003
19.1,19.4,4,"shrub","broadleaf_shrub","Callicarpa","","R-10","L2","R-10L2",2024-05-31,0.299999999999997
1.2,1.8,2,"forb","forb_vine","Stylisma ","","R-10","L1","R-10L1",2024-05-31,0.6
1.85,2.2,7,"shrub","broadleaf_shrub","Callicarpa","","R-10","L1","R-10L1",2024-05-31,0.35
2.8,3.7,6,"shrub","broadleaf_shrub","Rubus/Callicarpa","","R-10","L1","R-10L1",2024-05-31,0.9
4,5.3,4,"shrub","broadleaf_shrub","Rubus","","R-10","L1","R-10L1",2024-05-31,1.3
5.7,6.5,3,"forb","forb_other","","","R-10","L1","R-10L1",2024-05-31,0.8
7.2,7.9,1,"forb","forb_vine","","","R-10","L1","R-10L1",2024-05-31,0.7
8.75,9.2,6,"shrub","broadleaf_shrub","Callicarpa","","R-10","L1","R-10L1",2024-05-31,0.449999999999999
9.55,9.9,1.5,"forb","forb_vine","","","R-10","L1","R-10L1",2024-05-31,0.35
9.91,10.2,4.5,"shrub","broadleaf_shrub","Callicarpa","","R-10","L1","R-10L1",2024-05-31,0.289999999999999
10.4,10.6,1.5,"forb","forb_other","","","R-10","L1","R-10L1",2024-05-31,0.199999999999999
10.7,11.9,5.5,"shrub","broadleaf_shrub","Rubus","","R-10","L1","R-10L1",2024-05-31,1.2
13,13.7,8,"shrub","broadleaf_shrub","Callicarpa","","R-10","L1","R-10L1",2024-05-31,0.699999999999999
13.71,14.5,8,"shrub","broadleaf_shrub","Rubus","","R-10","L1","R-10L1",2024-05-31,0.789999999999999
14.51,14.8,1,"forb","forb_vine","","","R-10","L1","R-10L1",2024-05-31,0.290000000000001
14.81,15.05,6,"shrub","broadleaf_shrub","Rubus","","R-10","L1","R-10L1",2024-05-31,0.24
15.3,15.95,8,"shrub","broadleaf_shrub","Rubus","","R-10","L1","R-10L1",2024-05-31,0.649999999999999
16.35,18.6,11,"shrub","broadleaf_shrub","Callicarpa","","R-10","L1","R-10L1",2024-05-31,2.25
18.61,18.9,8,"shrub","broadleaf_shrub","Rubus","","R-10","L1","R-10L1",2024-05-31,0.289999999999999
18.91,20,5,"shrub","broadleaf_shrub","Rubus/Callicarpa ","being taken over by Stylisma ","R-10","L1","R-10L1",2024-05-31,1.09
0.7,1,5.5,"grass","bluestem","","","M-11","L4","M-11L4",2024-05-30,0.3
1.01,1.3,6,"grass","grass_other","","","M-11","L4","M-11L4",2024-05-30,0.29
1.5,1.85,2,"grass","grass_other","","","M-11","L4","M-11L4",2024-05-30,0.35
1.86,2.4,9.5,"forb","forb_other","","","M-11","L4","M-11L4",2024-05-30,0.54
2.41,2.75,2,"grass","grass_other","","","M-11","L4","M-11L4",2024-05-30,0.34
2.76,3,2.5,"grass","bluestem","","","M-11","L4","M-11L4",2024-05-30,0.24
3.01,3.4,2,"grass","grass_other","","","M-11","L4","M-11L4",2024-05-30,0.39
3.41,4.1,11,"forb","forb_other","","","M-11","L4","M-11L4",2024-05-30,0.69
4.11,5,7,"grass","bluestem","","","M-11","L4","M-11L4",2024-05-30,0.89
6,6.9,14,"conifer","pine","","","M-11","L4","M-11L4",2024-05-30,0.9
7.05,7.55,6.5,"grass","bluestem","","","M-11","L4","M-11L4",2024-05-30,0.5
8,11.7,4,"grass","grass_other","","","M-11","L4","M-11L4",2024-05-30,3.7
12.7,13.2,5,"grass","bluestem","","","M-11","L4","M-11L4",2024-05-30,0.5
13.6,14.4,2,"grass","grass_other","","","M-11","L4","M-11L4",2024-05-30,0.800000000000001
14.41,14.8,14,"conifer","pine","","","M-11","L4","M-11L4",2024-05-30,0.390000000000001
15.3,15.9,5,"grass","bluestem","","","M-11","L4","M-11L4",2024-05-30,0.6
16.1,20,2,"grass","grass_other","","","M-11","L4","M-11L4",2024-05-30,3.9
0,0.3,3,"grass","grass_other","","","M-11","L3","M-11L3",2024-05-30,0.3
1.65,2.15,5.5,"grass","bluestem","","","M-11","L3","M-11L3",2024-05-30,0.5
2.16,4.4,2.5,"grass","grass_other","","","M-11","L3","M-11L3",2024-05-30,2.24
4.7,5.1,3.5,"grass","bluestem","","","M-11","L3","M-11L3",2024-05-30,0.399999999999999
5.15,6,2,"grass","grass_other","","","M-11","L3","M-11L3",2024-05-30,0.85
6.1,6.6,5,"grass","bluestem","","","M-11","L3","M-11L3",2024-05-30,0.5
6.8,7.3,3.5,"forb","forb_other","","","M-11","L3","M-11L3",2024-05-30,0.5
7.7,11.9,3,"grass","grass_other","","","M-11","L3","M-11L3",2024-05-30,4.2
11.91,12.4,3,"grass","bluestem","","","M-11","L3","M-11L3",2024-05-30,0.49
12.5,13.9,5,"grass","grass_other","","","M-11","L3","M-11L3",2024-05-30,1.4
14,14.4,5,"grass","bluestem","","","M-11","L3","M-11L3",2024-05-30,0.4
14.5,16.3,2.5,"grass","grass_other","","","M-11","L3","M-11L3",2024-05-30,1.8
16.35,16.7,7.5,"forb","forb_other","","","M-11","L3","M-11L3",2024-05-30,0.349999999999998
16.71,17.55,3,"grass","grass_other","","","M-11","L3","M-11L3",2024-05-30,0.84
17.56,17.8,5,"grass","bluestem","","","M-11","L3","M-11L3",2024-05-30,0.240000000000002
18.6,19.1,12,"forb","forb_other","","","M-11","L3","M-11L3",2024-05-30,0.5
19.11,20,2.5,"grass","grass_other","","","M-11","L3","M-11L3",2024-05-30,0.890000000000001
0,0.8,5,"grass","bluestem","","","M-11","L2","M-11L2",2024-05-30,0.8
0.81,3.3,3,"grass","grass_other","Dianthlemoum/rhexia","","M-11","L2","M-11L2",2024-05-30,2.49
4.45,4.75,5,"grass","bluestem","","","M-11","L2","M-11L2",2024-05-30,0.3
4.76,5.3,2,"grass","grass_other","","","M-11","L2","M-11L2",2024-05-30,0.54
6.4,9.3,3,"grass","grass_other","","","M-11","L2","M-11L2",2024-05-30,2.9
10,10.4,3,"forb","forb_other","","","M-11","L2","M-11L2",2024-05-30,0.4
10.45,10.75,2,"grass","grass_other","","","M-11","L2","M-11L2",2024-05-30,0.300000000000001
10.9,11.55,1.5,"grass","grass_other","","","M-11","L2","M-11L2",2024-05-30,0.65
12.6,16.4,3,"grass","grass_other","","","M-11","L2","M-11L2",2024-05-30,3.8
16.5,18.2,4,"grass","bluestem","","","M-11","L2","M-11L2",2024-05-30,1.7
18.8,19.2,5,"grass","bluestem","","","M-11","L2","M-11L2",2024-05-30,0.399999999999999
19.4,20,2.5,"grass","grass_other","","","M-11","L2","M-11L2",2024-05-30,0.600000000000001
0.9,1.2,20,"conifer","pine","","","M-11","L1","M-11L1",2024-05-30,0.3
2.1,2.8,3,"grass","grass_other","","","M-11","L1","M-11L1",2024-05-30,0.7
2.81,3.05,4,"grass","bluestem","","","M-11","L1","M-11L1",2024-05-30,0.24
3.06,3.5,3,"grass","grass_other","","","M-11","L1","M-11L1",2024-05-30,0.44
3.51,3.75,2.5,"grass","bluestem","","","M-11","L1","M-11L1",2024-05-30,0.24
3.76,8.3,2,"grass","grass_other","","","M-11","L1","M-11L1",2024-05-30,4.54
8.31,9.1,6,"grass","bluestem","","","M-11","L1","M-11L1",2024-05-30,0.789999999999999
9.95,10.4,2,"grass","grass_other","","","M-11","L1","M-11L1",2024-05-30,0.450000000000001
10.9,11.25,3,"grass","grass_other","","","M-11","L1","M-11L1",2024-05-30,0.35
11.26,11.6,6.5,"grass","bluestem","","","M-11","L1","M-11L1",2024-05-30,0.34
11.61,14.35,3,"grass","grass_other","","","M-11","L1","M-11L1",2024-05-30,2.74
14.6,16.3,2.5,"grass","grass_other","","","M-11","L1","M-11L1",2024-05-30,1.7
18.9,19.4,3,"grass","grass_other","","","M-11","L1","M-11L1",2024-05-30,0.5
19.7,20,2,"grass","grass_other","","","M-11","L1","M-11L1",2024-05-30,0.300000000000001
1.4,2.6,5,"forb","forb_other","","","T-16","L4","T-16L4",2024-05-30,1.2
2.61,3.4,3,"shrub","broadleaf_vine","","","T-16","L4","T-16L4",2024-05-30,0.79
3.41,4.05,6,"forb","fern","","","T-16","L4","T-16L4",2024-05-30,0.64
4.1,5.4,9.5,"shrub","broadleaf_shrub","Illex","","T-16","L4","T-16L4",2024-05-30,1.3
6,6.3,6,"forb","fern","","","T-16","L4","T-16L4",2024-05-30,0.3
6.31,7.1,6,"grass","bluestem","","","T-16","L4","T-16L4",2024-05-30,0.79
7,9.1,8,"forb","fern","","","T-16","L4","T-16L4",2024-05-30,2.1
9.2,10.1,5,"forb","fern","","","T-16","L4","T-16L4",2024-05-30,0.9
11.1,12,6,"forb","fern","","","T-16","L4","T-16L4",2024-05-30,0.9
12.3,12.8,7,"shrub","broadleaf_shrub","Illex","","T-16","L4","T-16L4",2024-05-30,0.5
13.35,13.8,6,"forb","fern","","","T-16","L4","T-16L4",2024-05-30,0.450000000000001
14.2,15.8,6,"grass","bluestem","","","T-16","L4","T-16L4",2024-05-30,1.6
16.5,17.1,5,"forb","fern","","","T-16","L4","T-16L4",2024-05-30,0.600000000000001
17.11,18,18,"conifer","pine","","","T-16","L4","T-16L4",2024-05-30,0.890000000000001
19.35,20,12,"shrub","broadleaf_shrub","Illex","","T-16","L4","T-16L4",2024-05-30,0.649999999999999
0.9,1.4,2,"grass","grass_other","","","T-16","L3","T-16L3",2024-05-30,0.5
1.45,1.7,5,"shrub","broadleaf_shrub","Illex","","T-16","L3","T-16L3",2024-05-30,0.25
1.8,3.6,5.5,"forb","fern","","","T-16","L3","T-16L3",2024-05-30,1.8
3.7,4,4.5,"forb","fern","","","T-16","L3","T-16L3",2024-05-30,0.3
4.3,4.8,7,"forb","fern","","","T-16","L3","T-16L3",2024-05-30,0.5
4.81,6.3,22,"conifer","pine","","","T-16","L3","T-16L3",2024-05-30,1.49
6.8,7.1,6,"grass","bluestem","","","T-16","L3","T-16L3",2024-05-30,0.3
8.6,10.2,7,"forb","fern","","","T-16","L3","T-16L3",2024-05-30,1.6
10.4,11.6,7.5,"forb","fern","","","T-16","L3","T-16L3",2024-05-30,1.2
12.05,12.9,6,"forb","fern","","","T-16","L3","T-16L3",2024-05-30,0.85
12.91,13.3,14,"conifer","pine","","","T-16","L3","T-16L3",2024-05-30,0.390000000000001
13.6,15.2,6,"forb","fern","","","T-16","L3","T-16L3",2024-05-30,1.6
15.3,15.95,7,"forb","fern","","","T-16","L3","T-16L3",2024-05-30,0.649999999999999
16.4,17.1,7,"forb","fern","","","T-16","L3","T-16L3",2024-05-30,0.700000000000003
17.6,18.3,6,"forb","fern","","","T-16","L3","T-16L3",2024-05-30,0.699999999999999
18.7,19.7,6,"forb","fern","","","T-16","L3","T-16L3",2024-05-30,1
0.4,0.8,5,"forb","fern","","","T-16","L2","T-16L2",2024-05-30,0.4
1.1,1.9,4.5,"grass","grass_other","","","T-16","L2","T-16L2",2024-05-30,0.8
1.91,2.55,4.5,"forb","fern","","","T-16","L2","T-16L2",2024-05-30,0.64
2.75,3.8,6.5,"forb","fern","","","T-16","L2","T-16L2",2024-05-30,1.05
3.81,4.3,7,"shrub","broadleaf_shrub","Illex","","T-16","L2","T-16L2",2024-05-30,0.49
4.31,4.9,7,"forb","fern","","","T-16","L2","T-16L2",2024-05-30,0.590000000000001
5.3,6.3,20,"conifer","pine","","","T-16","L2","T-16L2",2024-05-30,1
6.8,7.2,1.5,"shrub","broadleaf_vine","","","T-16","L2","T-16L2",2024-05-30,0.4
7.3,7.6,4.5,"grass","bluestem","","","T-16","L2","T-16L2",2024-05-30,0.3
8.2,9.65,6,"forb","fern","","","T-16","L2","T-16L2",2024-05-30,1.45
9.7,9.95,4.5,"forb","fern","","","T-16","L2","T-16L2",2024-05-30,0.25
9.96,10.65,6,"grass","bluestem","","","T-16","L2","T-16L2",2024-05-30,0.69
10.8,11.1,4,"grass","grass_other","","","T-16","L2","T-16L2",2024-05-30,0.299999999999999
12.9,15.55,7,"forb","fern","","","T-16","L2","T-16L2",2024-05-30,2.65
15.7,16,4.5,"forb","fern","","","T-16","L2","T-16L2",2024-05-30,0.300000000000001
16.3,16.8,3.5,"forb","fern","","","T-16","L2","T-16L2",2024-05-30,0.5
17.6,18.55,5,"grass","bluestem","","","T-16","L2","T-16L2",2024-05-30,0.949999999999999
18.56,18.95,6.5,"forb","fern","","","T-16","L2","T-16L2",2024-05-30,0.390000000000001
19.45,20,6,"forb","fern","","","T-16","L2","T-16L2",2024-05-30,0.550000000000001
0.8,1.1,5,"forb","forb_other","","","T-16","L1","T-16L1",2024-05-30,0.3
1.2,2.4,6,"forb","fern","","","T-16","L1","T-16L1",2024-05-30,1.2
2.8,3.2,3.5,"shrub","broadleaf_vine","","","T-16","L1","T-16L1",2024-05-30,0.4
3.35,3.95,5,"forb","fern","","","T-16","L1","T-16L1",2024-05-30,0.6
4.3,5.1,5,"forb","fern","","","T-16","L1","T-16L1",2024-05-30,0.8
5.11,6.3,14,"conifer","pine","","","T-16","L1","T-16L1",2024-05-30,1.19
6.6,8.15,8,"forb","fern","","","T-16","L1","T-16L1",2024-05-30,1.55
9,9.4,5.5,"grass","bluestem","","","T-16","L1","T-16L1",2024-05-30,0.4
9.41,9.8,4.5,"forb","forb_other","","","T-16","L1","T-16L1",2024-05-30,0.390000000000001
10,10.6,16,"conifer","pine","","","T-16","L1","T-16L1",2024-05-30,0.6
10.61,11.4,1.5,"shrub","broadleaf_vine","","","T-16","L1","T-16L1",2024-05-30,0.790000000000001
11.5,12.4,7,"forb","fern","","","T-16","L1","T-16L1",2024-05-30,0.9
12.41,12.8,4.5,"grass","bluestem","","","T-16","L1","T-16L1",2024-05-30,0.390000000000001
12.81,13.5,5.5,"forb","fern","","","T-16","L1","T-16L1",2024-05-30,0.69
14,14.3,6,"forb","fern","","","T-16","L1","T-16L1",2024-05-30,0.300000000000001
14.4,14.8,8.5,"forb","fern","","","T-16","L1","T-16L1",2024-05-30,0.4
14.9,15.3,6,"forb","fern","","","T-16","L1","T-16L1",2024-05-30,0.4
15.35,15.8,20,"conifer","pine","","","T-16","L1","T-16L1",2024-05-30,0.450000000000001
15.81,17.1,5.5,"forb","fern","","","T-16","L1","T-16L1",2024-05-30,1.29
17.2,17.8,5,"forb","fern","","","T-16","L1","T-16L1",2024-05-30,0.600000000000001
17.85,18.5,8,"shrub","broadleaf_vine","","","T-16","L1","T-16L1",2024-05-30,0.649999999999999
18.51,19,6,"shrub","broadleaf_shrub","Illex","","T-16","L1","T-16L1",2024-05-30,0.489999999999998
19.01,19.4,5.5,"forb","fern","","","T-16","L1","T-16L1",2024-05-30,0.389999999999997
19.6,20,7,"grass","bluestem","","","T-16","L1","T-16L1",2024-05-30,0.399999999999999
0.3,0.6,3,"grass","bluestem","","","T-22","L4","T-22L4",2024-05-29,0.3
1.9,2.5,5,"grass","grass_other","","","T-22","L4","T-22L4",2024-05-29,0.6
2.8,3.2,5,"grass","grass_other","","","T-22","L4","T-22L4",2024-05-29,0.4
4.05,4.45,3,"forb","forb_other","","","T-22","L4","T-22L4",2024-05-29,0.4
4.8,5.2,5,"grass","grass_other","","","T-22","L4","T-22L4",2024-05-29,0.4
7.7,8.2,4,"grass","bluestem","","","T-22","L4","T-22L4",2024-05-29,0.499999999999999
8.21,9.7,3,"forb","forb_other","","","T-22","L4","T-22L4",2024-05-29,1.49
9.71,10.3,6,"grass","bluestem","","","T-22","L4","T-22L4",2024-05-29,0.59
10.35,11.2,9,"shrub","broadleaf_shrub","Illex","","T-22","L4","T-22L4",2024-05-29,0.85
16.1,16.55,5,"grass","bluestem","","","T-22","L4","T-22L4",2024-05-29,0.449999999999999
16.9,17.3,4,"grass","bluestem","","","T-22","L4","T-22L4",2024-05-29,0.400000000000002
17.31,18.1,3.5,"forb","forb_other","","","T-22","L4","T-22L4",2024-05-29,0.790000000000003
18.11,18.5,4,"grass","bluestem","","","T-22","L4","T-22L4",2024-05-29,0.390000000000001
0.6,0.9,2,"forb","forb_other","","","T-22","L3","T-22L3",2024-05-29,0.3
1.85,2.4,5,"grass","grass_other","","","T-22","L3","T-22L3",2024-05-29,0.55
2.6,3.2,8,"shrub","broadleaf_shrub","Rubus","","T-22","L3","T-22L3",2024-05-29,0.6
5.65,6.3,6,"grass","grass_other","","","T-22","L3","T-22L3",2024-05-29,0.649999999999999
6.4,6.7,5,"shrub","broadleaf_shrub","Hypericum","","T-22","L3","T-22L3",2024-05-29,0.3
7,8.2,4,"forb","forb_other","","","T-22","L3","T-22L3",2024-05-29,1.2
8.3,8.8,6.5,"grass","bluestem","","","T-22","L3","T-22L3",2024-05-29,0.5
9,9.3,2,"grass","grass_other","","","T-22","L3","T-22L3",2024-05-29,0.300000000000001
10.7,11.4,4,"forb","forb_other","","","T-22","L3","T-22L3",2024-05-29,0.700000000000001
11.75,12.3,3,"forb","forb_other","","","T-22","L3","T-22L3",2024-05-29,0.550000000000001
12.35,13.1,7,"shrub","broadleaf_shrub","Hypericum","","T-22","L3","T-22L3",2024-05-29,0.75
13.8,14.2,12,"conifer","pine","","","T-22","L3","T-22L3",2024-05-29,0.399999999999999
14.5,14.7,6,"shrub","broadleaf_shrub","Hypericum","","T-22","L3","T-22L3",2024-05-29,0.199999999999999
15.4,16.2,4.5,"grass","bluestem","","","T-22","L3","T-22L3",2024-05-29,0.799999999999999
16.55,17.1,6,"grass","bluestem","","","T-22","L3","T-22L3",2024-05-29,0.550000000000001
17.9,18.2,5,"conifer","pine","","","T-22","L3","T-22L3",2024-05-29,0.300000000000001
