sp.codes,how,dist,min,dir,num,site,date,vist,season,sky,wind,noise,time,temp,comment
RBWO,C,1,1,E,1,R-6,2024-06-15,2,SUMMER,0,1,0,9:08,80,
EATO,S,0,2,N,1,R-6,2024-06-15,2,SUMMER,0,1,0,9:08,80,
WEVI,S,0,3,E,1,R-6,2024-06-15,2,SUMMER,0,1,0,9:08,80,
WEVI,S,1,4,E,1,R-6,2024-06-15,2,SUMMER,0,1,0,9:08,80,
CARW,S,2,4,E,1,R-6,2024-06-15,2,SUMMER,0,1,0,9:08,80,
COYE,S,1,5,S,1,R-6,2024-06-15,2,SUMMER,0,1,0,9:08,80,
NOCA,S,0,7,S,1,R-6,2024-06-15,2,SUMMER,0,1,0,9:08,80,
COYE,S,1,7,W,1,R-6,2024-06-15,2,SUMMER,0,1,0,9:08,80,
YBCU,S,1,8,N,1,R-6,2024-06-15,2,SUMMER,0,1,0,9:08,80,
WEVI,S,1,0,W,1,R-6,2024-06-05,1,SUMMER,0,0,1,7:52,74,
COYE,S,1,0,N,1,R-6,2024-06-05,1,SUMMER,0,0,1,7:52,74,
AMCR,C,2,0,N,1,R-6,2024-06-05,1,SUMMER,0,0,1,7:52,74,
COYE,S,1,0,W,1,R-6,2024-06-05,1,SUMMER,0,0,1,7:52,74,
WEVI,S,1,0,N,1,R-6,2024-06-05,1,SUMMER,0,0,1,7:52,74,
BLGR,S,2,0,E,1,R-6,2024-06-05,1,SUMMER,0,0,1,7:52,74,
CARW,S,2,0,W,1,R-6,2024-06-05,1,SUMMER,0,0,1,7:52,74,
AMCR,C,3,1,E,1,R-6,2024-06-05,1,SUMMER,0,0,1,7:52,74,
WEVI,S,1,1,E,1,R-6,2024-06-05,1,SUMMER,0,0,1,7:52,74,
RBWO,C,2,3,W,1,R-6,2024-06-05,1,SUMMER,0,0,1,7:52,74,
BLJA,C,2,5,S,1,R-6,2024-06-05,1,SUMMER,0,0,1,7:52,74,
SUTA,S,0,0,E,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
BACS,S,1,0,E,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
BLGR,S,1,0,S,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
INBU,S,1,0,N,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
EATO,S,1,0,W,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
AMCR,C,3,0,W,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
CARW,S,1,0,N,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
WEVI,S,0,1,N,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
RBWO,C,1,2,W,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
WEVI,S,1,3,W,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
COYE,S,0,5,E,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
CARW,S,2,5,W,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
BLJA,C,1,7,S,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
NOCA,S,1,8,W,1,R-7,2024-06-15,2,SUMMER,0,0,0,8:31,77,
WEVI,S,1,0,W,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
COYE,S,1,0,S,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
RHWO,C,2,0,W,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
COYE,S,2,0,E,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
PIWA,S,2,0,W,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
RBWO,C,2,0,E,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
EATO,S,2,0,N,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
EATO,C,2,1,E,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
NOCA,S,2,1,N,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
BLJA,C,2,2,S,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
RHWO,C,2,2,W,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
CARW,S,2,3,W,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
GCFL,C,2,5,W,2,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
PUMA,C,2,4,W,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
CARW,S,2,6,W,1,R-7,2024-06-05,1,SUMMER,1,1,0,10:07,82,
WEVI,S,1,0,E,1,M-1,2024-06-04,1,SUMMER,0,0,2,7:54,72,
WEVI,S,1,0,S,1,M-1,2024-06-04,1,SUMMER,0,0,2,7:54,72,
AMCR,C,2,0,S,1,M-1,2024-06-04,1,SUMMER,0,0,2,7:54,72,
EATO,S,2,0,W,1,M-1,2024-06-04,1,SUMMER,0,0,2,7:54,72,
CARW,S,3,2,E,1,M-1,2024-06-04,1,SUMMER,0,0,2,7:54,72,
BLGR,S,2,2,N,1,M-1,2024-06-04,1,SUMMER,0,0,2,7:54,72,
CARW,S,2,3,W,1,M-1,2024-06-04,1,SUMMER,0,0,2,7:54,72,
BACS,S,1,3,W,1,M-1,2024-06-04,1,SUMMER,0,0,2,7:54,72,
NOPA,S,1,3,N,1,M-1,2024-06-04,1,SUMMER,0,0,2,7:54,72,
PIWA,S,2,4,S,1,M-1,2024-06-04,1,SUMMER,0,0,2,7:54,72,
PIWA,S,2,6,N,1,M-1,2024-06-04,1,SUMMER,0,0,2,7:54,72,
WEVI,S,1,0,S,1,M-5,2024-06-04,1,SUMMER,0,0,3,8:53,77,
NOPA,S,1,0,E,1,M-5,2024-06-04,1,SUMMER,0,0,3,8:53,77,
WEVI,S,1,0,E,1,M-5,2024-06-04,1,SUMMER,0,0,3,8:53,77,
CARW,S,3,0,E,1,M-5,2024-06-04,1,SUMMER,0,0,3,8:53,77,
GCFL,C,2,0,N,1,M-5,2024-06-04,1,SUMMER,0,0,3,8:53,77,
EATO,S,2,0,W,1,M-5,2024-06-04,1,SUMMER,0,0,3,8:53,77,
WEVI,S,1,3,N,1,M-5,2024-06-04,1,SUMMER,0,0,3,8:53,77,
NOBO,S,1,4,N,1,M-5,2024-06-04,1,SUMMER,0,0,3,8:53,77,
TUTI,S,2,8,E,1,M-5,2024-06-04,1,SUMMER,0,0,3,8:53,77,
EATO,S,1,0,W,1,M-2,2024-06-04,1,SUMMER,0,0,1,8:30,74,
CARW,S,2,0,W,1,M-2,2024-06-04,1,SUMMER,0,0,1,8:30,74,
NOBO,S,2,0,W,1,M-2,2024-06-04,1,SUMMER,0,0,1,8:30,74,
GCFL,C,2,0,N,1,M-2,2024-06-04,1,SUMMER,0,0,1,8:30,74,
NOCA,S,2,0,W,1,M-2,2024-06-04,1,SUMMER,0,0,1,8:30,74,
AMCR,C,3,2,W,1,M-2,2024-06-04,1,SUMMER,0,0,1,8:30,74,
NOBO,S,2,3,S,1,M-2,2024-06-04,1,SUMMER,0,0,1,8:30,74,
INBU,S,2,4,W,1,M-2,2024-06-04,1,SUMMER,0,0,1,8:30,74,
CARW,S,2,5,N,1,M-2,2024-06-04,1,SUMMER,0,0,1,8:30,74,
NOPA,S,2,6,W,1,M-2,2024-06-04,1,SUMMER,0,0,1,8:30,74,
HOWA,S,1,8,W,1,M-2,2024-06-04,1,SUMMER,0,0,1,8:30,74,
NOMO,S,1,0,W,1,M-12,2024-06-01,1,SUMMER,3,0,2,8:31,70,
EATO,C,2,0,E,1,M-12,2024-06-01,1,SUMMER,3,0,2,8:31,70,
EATO,C,2,0,W,1,M-12,2024-06-01,1,SUMMER,3,0,2,8:31,70,
NOBO,S,1,0,N,1,M-12,2024-06-01,1,SUMMER,3,0,2,8:31,70,
BLGR,S,2,1,E,1,M-12,2024-06-01,1,SUMMER,3,0,2,8:31,70,
NOBO,S,1,1,W,1,M-12,2024-06-01,1,SUMMER,3,0,2,8:31,70,
RWBL,C,2,2,N,1,M-12,2024-06-01,1,SUMMER,3,0,2,8:31,70,
PIWO,C,3,4,E,1,M-12,2024-06-01,1,SUMMER,3,0,2,8:31,70,
NOBO,C,1,0,N,1,M-12,2024-06-08,2,SUMMER,0,0,1,7:49,75,
NOBO,C,1,0,E,1,M-12,2024-06-08,2,SUMMER,0,0,1,7:49,75,
BLGR,S,1,0,N,1,M-12,2024-06-08,2,SUMMER,0,0,1,7:49,75,
BLGR,C,0,0,E,1,M-12,2024-06-08,2,SUMMER,0,0,1,7:49,75,
EATO,C,2,1,N,1,M-12,2024-06-08,2,SUMMER,0,0,1,7:49,75,
NOMO,S,1,2,W,1,M-12,2024-06-08,2,SUMMER,0,0,1,7:49,75,
AMCR,C,3,6,W,1,M-12,2024-06-08,2,SUMMER,0,0,1,7:49,75,
EATO,C,2,7,N,1,M-12,2024-06-08,2,SUMMER,0,0,1,7:49,75,
NOBO,C,3,7,W,1,M-12,2024-06-08,2,SUMMER,0,0,1,7:49,75,
TUTI,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
EATO,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
TUTI,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
EATO,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
TUTI,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
EATO,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
TUTI,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
EATO,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
TUTI,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
EATO,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
TUTI,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
EATO,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
TUTI,S,2,0,N,1,M-6,2024-06-01,1,SUMMER,1,0,3,9:02,73,
COYE,S,1,0,N,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
WEVI,S,1,0,N,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
EATO,C,2,0,W,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
CARW,S,3,0,W,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
WEVI,S,1,0,N,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
CARW,S,2,0,E,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
EATO,S,1,0,E,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
RBWO,C,2,3,N,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
NOCA,S,2,3,W,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
NOBO,S,2,3,N,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
EABL,C,2,4,S,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
FICR,C,2,5,N,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
NOBO,S,2,5,E,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
PUMA,C,3,9,N,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
PIWA,S,3,9,N,1,M-6,2024-06-08,2,SUMMER,0,1,2,9:29,82,
HOWA,S,1,0,E,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
WEVI,S,1,0,S,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
AMCR,C,2,0,N,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
TUTI,S,2,0,E,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
NOBO,S,2,0,W,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
CARW,S,2,1,S,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
CARW,S,2,1,N,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
GCFL,C,1,1,N,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
EATO,S,1,2,E,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
EATO,C,1,3,W,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
NOCA,S,1,3,S,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
CARW,S,1,4,E,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
BLJA,C,1,4,S,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
WEVI,S,1,4,N,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
BLJA,S,2,5,S,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
PIWO,C,3,6,N,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
HOWA,S,2,7,S,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
PUMA,C,2,9,E,1,M-2,2024-06-08,2,SUMMER,0,0,1,7:12,70,
WEVI,S,1,0,W,1,M-1,2024-06-08,2,SUMMER,0,2,1,10:01,84,
CARW,S,2,0,E,1,M-1,2024-06-08,2,SUMMER,0,2,1,10:01,84,
BLGR,S,0,0,N,1,M-1,2024-06-08,2,SUMMER,0,2,1,10:01,84,
CARW,S,3,0,S,1,M-1,2024-06-08,2,SUMMER,0,2,1,10:01,84,
FICR,C,3,0,N,1,M-1,2024-06-08,2,SUMMER,0,2,1,10:01,84,
WEVI,S,1,0,E,1,M-1,2024-06-08,2,SUMMER,0,2,1,10:01,84,
NOCA,S,3,3,E,1,M-1,2024-06-08,2,SUMMER,0,2,1,10:01,84,
CARW,S,3,3,W,1,M-1,2024-06-08,2,SUMMER,0,2,1,10:01,84,
PUMA,C,2,4,E,1,M-1,2024-06-08,2,SUMMER,0,2,1,10:01,84,
EATO,C,1,7,W,1,M-1,2024-06-08,2,SUMMER,0,2,1,10:01,84,
WEVI,S,1,0,E,1,M-5,2024-06-08,2,SUMMER,0,0,2,7:41,72,
EATO,S,1,0,W,1,M-5,2024-06-08,2,SUMMER,0,0,2,7:41,72,
WEVI,S,1,0,S,1,M-5,2024-06-08,2,SUMMER,0,0,2,7:41,72,
EATO,S,1,0,E,1,M-5,2024-06-08,2,SUMMER,0,0,2,7:41,72,
NOCA,S,2,0,W,1,M-5,2024-06-08,2,SUMMER,0,0,2,7:41,72,
CARW,S,2,0,W,1,M-5,2024-06-08,2,SUMMER,0,0,2,7:41,72,
HOWA,S,1,0,N,1,M-5,2024-06-08,2,SUMMER,0,0,2,7:41,72,
WEVI,S,2,4,W,1,M-5,2024-06-08,2,SUMMER,0,0,2,7:41,72,
CARW,S,2,5,N,1,M-5,2024-06-08,2,SUMMER,0,0,2,7:41,72,
NOBO,C,1,5,N,1,M-5,2024-06-08,2,SUMMER,0,0,2,7:41,72,
NOBO,S,0,0,N,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
NOBO,S,1,0,N,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
NOBO,S,1,0,W,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
MODO,S,3,0,W,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
INBU,S,2,0,E,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
CARW,S,2,0,E,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
PIWO,C,3,0,E,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
COGR,C,3,0,W,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
RBWO,C,2,1,E,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
AMCR,C,3,1,W,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
COGR,C,3,1,N,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
PIWA,S,3,3,E,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
NOMO,S,2,3,N,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
BLGR,S,0,4,N,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
NOCA,S,1,4,N,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
NOCA,C,2,7,E,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
MODO,S,2,8,N,1,M-11,2024-06-07,2,SUMMER,0,2,1,8:09,74,
MODO,S,3,0,W,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
NOMO,S,2,0,N,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
NOBO,S,1,0,N,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
COGR,C,2,0,S,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
AMCR,C,3,0,W,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
NOBO,S,2,0,S,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
EATO,S,2,0,S,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
WEVI,S,2,1,E,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
EATO,C,1,2,E,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
NOBO,S,1,3,W,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
EATO,C,1,4,W,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
INBU,S,2,5,S,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
CARW,S,3,7,N,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
PIWA,S,3,8,E,1,M-11,2024-06-01,1,SUMMER,1,0,1,7:58,66,
NOBO,S,2,0,W,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
BACS,S,1,0,E,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
BACS,S,1,0,W,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
EAWP,S,1,0,N,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
RHWO,C,1,0,S,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
RBWO,C,2,0,W,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
PIWA,S,0,0,N,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
CONI,C,1,0,W,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
MODO,S,2,0,E,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
NOMO,S,1,1,N,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
PIWA,S,2,1,W,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
MODO,S,1,2,N,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
RHWO,C,0,2,W,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
RHWO,C,1,3,E,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
NOBO,S,1,3,N,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
CONI ,C,2,6,E,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
CARW,S,3,7,E,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
CARW,S,2,7,N,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
RCWO,C,2,8,E,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
EATO,S,1,9,N,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
BHNU,C,2,9,N,1,O-5,2024-06-10,2,SUMMER,0,2,0,8:40,78,
BLJA,C,2,0,N,2,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
BLGR,S,1,0,S,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
CARW,S,1,0,W,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
NOMO,S,2,0,N,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
YBCU,C,2,0,N,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
RBWO,C,2,0,E,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
BACS,S,1,1,N,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
EATO,C,1,1,W,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
NOBO,S,1,1,E,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
NOBO,S,2,1,W,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
MODO,S,2,1,N,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
CONI ,C,2,1,E,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
RHWO,C,2,1,W,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
RHWO,C,1,2,N,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
CARW,S,3,4,S,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
RCWO,C,0,6,S,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
PIWA,S,3,7,E,1,O-7,2024-06-10,2,SUMMER,0,1,0,8:14,77,
BLGR,S,0,0,N,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
EATO,S,1,0,S,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
NOCA,S,1,0,S,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
RCWO,C,1,0,E,3,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
MODO,S,2,0,S,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
PIWA,S,2,0,E,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
NOBO,S,2,0,N,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
RHWO,S,2,0,E,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
BACS,S,1,0,E,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
BACS,S,1,1,N,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
CONI,X,0,2,S,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
NOBO,C,2,2,W,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
RBWO,C,2,3,E,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
MODO,S,2,3,E,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
CARW,S,2,3,N,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
CARW,S,1,4,S,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
GCFL,C,2,6,E,2,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
GREG,X,3,6,S,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
TUVU,X,2,6,S,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
NOMO ,S,2,8,W,1,O-7,2024-06-03,1,SUMMER,0,0,0,9:32,77,
MODO,S,2,0,N,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
MODO,S,2,0,E,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
NOMO,S,1,0,N,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
BACS,S,2,0,N,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
RCWO,C,1,0,N,2,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
RHWO,X,1,1,E,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
BLJA,C,2,1,W,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
BACS,S,2,2,W,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
CARW,S,3,2,E,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
NOBO,S,2,3,S,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
BHNU,C,2,3,W,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
PIWA,S,2,4,E,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
RHWO,C,2,5,W,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
CONI,C,1,5,W,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
CARW,S,2,6,N,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
BACS,S,1,6,W,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
NOBO,S,2,9,E,1,O-6,2024-06-10,2,SUMMER,0,0,0,6:57,74,
BACS,S,1,0,N,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
BACS,S,2,0,W,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
NOMO,C,1,0,E,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
RHWO,C,2,0,E,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
MODO,S,2,0,S,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
BHNU,C,2,0,W,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
RCWO,C,1,1,S,2,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
EATO,C,2,1,E,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
CARW,S,3,2,S,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
PIWA,S,2,2,E,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
RHWO,C,2,2,E,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
BHNU,C,2,4,E,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
CONI,C,2,5,W,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
RBWO,C,1,5,S,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
EABL,C,2,6,W,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
BLGR,S,1,6,E,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
BLGR,S,1,7,W,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
BACS,S,2,9,W,1,O-6,2024-06-03,1,SUMMER,0,0,0,8:34,74,
NOMO,S,1,0,W,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
BLGR,S,2,0,N,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
CONI,C,2,0,W,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
RCWO,C,1,0,E,2,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
RBWO,C,1,0,E,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
MODO,S,2,0,E,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
NOBO,S,1,0,W,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
PIWO,C,1,1,W,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
RHWO,C,2,1,W,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
BACS,S,1,1,N,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
MODO,C,2,2,N,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
RHWO,C,1,3,N,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
