sp_code,how,dist,min,count,dir,sex,e_dist,e_time,visit,date,start_time,obs,site,temp,noise,sky,wind,lat,long,comments,aru,site_number,average_shrubs,average_robel
COYE,S,0,0,1,NW,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
RBWO,C,1,0,1,E,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
REVI,S,0,0,1,NE,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
AMCR,C,2,0,1,W,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
FICR,C,2,2,1,SE,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
GCFL,C,1,2,1,SE,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
EATO,C,0,2,1,N,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
EATO,C,0,3,1,SE,F,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
NOCA,S,1,4,1,NE,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
BGGN,C,0,4,1,E,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
HOWA,S,1,5,1,E,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
WEVI,S,0,6,1,E,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
MODO,S,1,8,1,SE,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
RBWO,C,1,9,1,NE,,,,2,5/14/23,7:19:00,DW,T-12,70,1,1,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
RBWO,C,1,0,1,NW,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
GCFL,C,1,0,1,W,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
NOCA,S,0,0,1,NW,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
MODO,S,1,0,1,NW,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
CARW,S,1,0,1,NE,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
AMCR,C,2,0,1,W,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
WEVI,S,0,0,1,NE,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
WEVI,S,0,1,1,NW,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
EATO,C,0,1,1,SW,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
EATO,S,0,2,1,N,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
COYE,S,0,4,1,NW,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
CARW,S,0,4,1,N,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
BACS,S,1,5,1,S,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
BLJA,C,1,8,1,NE,,,,2,5/14/23,7:55:00,DW,T-8,70,2,1,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
EATO,C,0,0,1,N,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
EATO,S,0,0,1,NW,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
CARW,S,1,0,1,SW,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
BACS,S,0,0,1,W,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
MODO,S,0,0,1,NE,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
WEVI,S,0,0,1,SW,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
NOCA,S,0,0,1,E,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
RBWO,C,1,0,1,E,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
BGGN,C,0,0,1,E,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
COYE,S,0,1,1,W,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
EATO,S,0,1,1,N,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
CARW,S,2,4,1,E,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
NOCA,S,0,6,1,NW,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
AMCR,C,2,7,1,W,,,,2,5/14/23,8:16:00,DW,T-9,72,1,0,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
EATO,C,0,0,1,E,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
EATO,S,1,0,1,N,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
EATO,S,1,0,1,S,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
MODO,S,2,0,1,NW,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
CARW,S,0,0,1,SW,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
RBWO,C,1,1,1,W,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
BACS,S,0,1,1,W,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
COYE,S,0,1,1,NW,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
NOCA,S,0,2,1,NW,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
AMCR,C,3,4,2,S,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
WEVI,S,0,4,1,NE,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
PIWA,S,0,4,1,SE,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
BACS,S,1,5,1,SE,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
RBWO,C,1,5,1,E,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
PRAW,S,2,5,1,NE,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
CARW,S,0,7,1,NE,,,,2,5/14/23,8:47:00,DW,T-10,73,1,0,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
WEVI,S,0,0,1,NE,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
RBWO,C,1,0,1,S,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
RBWO,C,1,0,1,S,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
COYE,S,0,0,1,NW,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
NOCA,S,2,0,1,W,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
WEVI,S,0,0,1,SW,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
EATO,C,0,0,1,S,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
EATO,C,0,1,1,NE,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
NOCA,S,0,1,1,NE,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
CARW,S,1,1,1,SE,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
GCFL,C,0,2,1,S,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
COYE,S,0,3,1,N,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
PIWA,S,2,3,1,E,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
PUMA,C,1,4,1,N,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
GCFL,C,1,4,1,E,,,,2,5/14/23,9:18:00,DW,T-11,75,1,0,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
GCFL,C,2,0,1,N,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
WEVI,S,1,0,1,W,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
PRAW,S,2,0,1,SE,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
EATO,C,0,0,1,SW,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
NOCA,S,1,0,1,W,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
COYE,S,1,1,1,S,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
PRAW,S,1,1,1,NW,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
PIWA,S,2,2,1,W,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
WEVI,S,1,3,1,SW,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
EATO,C,0,4,1,W,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
COYE,S,0,4,1,N,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
COYE,S,1,5,1,E,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
CARW,S,2,6,1,E,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
CARW,S,0,8,1,N,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
RBWO,C,2,9,1,NE,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
CARW,S,0,9,1,SE,,,,2,5/14/23,9:47:00,DW,T-14,77,1,0,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
EATO,S,1,0,1,W,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
WEVI,S,0,0,1,NW,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
GCFL,C,1,0,1,NE,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
EATO,S,0,0,1,SE,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
CARW,S,2,0,1,NE,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
NOCA,S,0,0,1,SW,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
COYE,C,0,0,1,NE,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
PRAW,S,1,1,1,NE,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
CARW,S,1,1,1,SW,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
COYE,S,1,1,1,NW,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
BHNU,C,1,1,1,NE,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
WOODPECKER SP.,D,2,3,1,W,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
BLJA,C,1,4,1,NE,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
NOBO,S,1,5,1,NE,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
CARW,S,0,6,1,SW,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
BLJA,C,0,9,1,NW,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
PIWA,S,3,9,1,NE,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
AMCR,C,2,9,1,N,,,,2,5/14/23,10:07:00,DW,T-6,78,1,0,1,31.084187,-81.965491,,SMA10395,28,2.75,10.46875
CONI,S,0,0,1,N,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
CARW,S,1,0,1,NE,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
CARW,S,1,0,1,SW,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
NOCA,S,1,0,1,NW,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
CWWI,S,1,0,1,NW,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
BACS,S,0,0,1,NE,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
WEVI,S,0,0,1,W,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
CWWI,S,1,4,1,E,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
GCFL,C,2,4,1,E,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
FICR,C,2,5,2,W,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
MODO,S,3,5,1,NE,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
BLJA,C,2,6,1,SW,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
BGGN,C,1,9,1,W,,,,2,5/15/23,6:13:00,DW,M-1,67,1,2,0,31.03903,-81.960807,,SMA10463,1,1.75,8.6875
CARW,S,1,0,1,S,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
EATO,C,1,0,1,E,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
BLJA,C,2,0,1,NE,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
NOCA,S,1,0,1,E,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
GCFL,C,1,0,1,S,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
CARW,S,1,0,1,S,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
FICR,C,2,1,1,E,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
MODO,S,2,2,1,E,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
MODO,S,2,2,1,E,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
RBWO,C,1,4,1,NE,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
PIWA,S,2,4,1,NE,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
AMCR,C,3,5,1,NE,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
COGR,C,0,6,1,SE,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
WEVI,S,0,7,1,E,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
EATO,C,0,9,1,SW,,,,2,5/15/23,6:50:00,DW,M-2,68,2,1,0,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
CARW,S,1,0,1,NW,,,,2,5/15/23,7:11:00,DW,M-3,69,3,2,0,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
EATO,S,0,0,1,SE,,,,2,5/15/23,7:11:00,DW,M-3,69,3,2,0,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
NOCA,S,0,0,1,NW,,,,2,5/15/23,7:11:00,DW,M-3,69,3,2,0,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
BLJA,C,3,0,1,NW,,,,2,5/15/23,7:11:00,DW,M-3,69,3,2,0,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
AMCR,C,2,1,1,E,,,,2,5/15/23,7:11:00,DW,M-3,69,3,2,0,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
COGR,C,1,1,1,S,,,,2,5/15/23,7:11:00,DW,M-3,69,3,2,0,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
NOBO,S,1,1,1,NW,,,,2,5/15/23,7:11:00,DW,M-3,69,3,2,0,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
RBWO,C,1,2,1,W,,,,2,5/15/23,7:11:00,DW,M-3,69,3,2,0,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
PIWA,S,1,7,1,W,,,,2,5/15/23,7:11:00,DW,M-3,69,3,2,0,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
CARW,S,1,0,1,NE,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
BLGR,S,0,0,1,NW,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
PIWO,C,2,0,1,E,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
GCFL,C,1,0,1,W,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
RBWO,C,1,0,1,W,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
RBWO,C,2,0,1,E,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
BRTH,S,0,0,1,SE,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
WEVI,S,0,0,1,NE,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
NOBO,S,1,1,1,SW,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
EATO,C,1,1,1,W,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
AMCR,C,2,2,1,NE,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
HOWA,S,2,4,1,SE,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
WEVI,S,1,4,1,SE,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
CARW,S,2,4,1,SE,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
NOBO,S,2,5,1,W,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
MODO,S,2,6,1,E,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
EATO,S,0,9,1,W,,,,2,5/15/23,7:35:00,DW,M-4,70,2,1,0,31.029168,-81.964943,,SMA10427,7,0.75,10.125
CARW,S,1,0,1,NE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
WEVI,S,0,0,1,E,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
NOBO,S,1,0,1,N,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
GCFL,C,0,0,1,N,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
YBCU,C,1,0,1,NE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
EATO,S,0,0,1,N,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
NOBO,S,0,0,1,S,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
WEVI,S,0,0,1,NE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
BLJA,C,1,1,1,SE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
PIWO,C,0,1,1,NE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
PIWO,C,2,1,1,SE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
AMCR,C,2,1,1,S,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
HOWA,S,1,1,1,E,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
CARW,S,2,2,1,SE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
NOPA,S,0,2,1,NE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
RBWO,C,1,2,1,NE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
NOPA,S,1,3,1,SE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
MODO,S,2,3,1,NE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
EATO,S,2,6,1,SW,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
NOCA,S,1,8,1,SE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
CARW,S,1,8,1,NE,,,,2,5/15/23,7:56:00,DW,M-5,71,1,1,0,31.02613,-81.964693,,SMA10460,8,2,9.8125
AMCR,C,1,0,1,NE,,,,2,5/15/23,8:19:00,DW,M-6,73,2,1,2,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
