start,end,height,cover_type,cover_type_sub,genus,species,site,line,site_line,date
17.51,17.70,4.00,grass,bluestem,,,M-9,L3,M-9L3,2024-05-21
17.75,18.70,4.00,shrub,broadleaf_shrub,Rubus,,M-9,L3,M-9L3,2024-05-21
18.90,19.20,3.00,shrub,broadleaf_shrub,Rubus,,M-9,L3,M-9L3,2024-05-21
19.60,19.79,6.00,shrub,broadleaf_shrub,Rubus,,M-9,L3,M-9L3,2024-05-21
19.80,20.00,4.00,forb,forb_other,,,M-9,L3,M-9L3,2024-05-21
0.45,0.80,3.50,shrub,broadleaf_vine,,,M-9,L2,M-9L2,2024-05-21
0.90,1.10,3.00,forb,fern,,,M-9,L2,M-9L2,2024-05-21
1.35,1.60,2.00,shrub,broadleaf_shrub,Vacinium,,M-9,L2,M-9L2,2024-05-21
2.40,2.70,3.00,forb,forb_other,,,M-9,L2,M-9L2,2024-05-21
2.75,3.00,4.50,grass,bluestem,,,M-9,L2,M-9L2,2024-05-21
3.75,3.95,3.00,grass,bluestem,,,M-9,L2,M-9L2,2024-05-21
5.30,5.90,10.00,conifer,pine,,,M-9,L2,M-9L2,2024-05-21
5.91,6.70,6.00,shrub,broadleaf_shrub,Rubus,,M-9,L2,M-9L2,2024-05-21
6.71,7.05,4.00,grass,bluestem,,,M-9,L2,M-9L2,2024-05-21
10.00,11.10,4.50,grass,bluestem,,,M-9,L2,M-9L2,2024-05-21
11.25,11.60,5.00,grass,grass_other,,,M-9,L2,M-9L2,2024-05-21
12.30,13.00,6.00,grass,grass_other,,,M-9,L2,M-9L2,2024-05-21
13.75,14.65,12.00, conifer,pine,,,M-9,L2,M-9L2,2024-05-21
16.20,16.50,3.50,forb,forb_other,,,M-9,L2,M-9L2,2024-05-21
6.51,6.80,3.00,shrub,broadleaf_shrub,,,M-9,L2,M-9L2,2024-05-21
17.15,17.40,2.00,shrub,broadleaf_vine,,,M-9,L2,M-9L2,2024-05-21
17.55,17.75,3.00,grass,bluestem,,,M-9,L2,M-9L2,2024-05-21
18.05,18.90,4.50,shrub,broadleaf_vine,,,M-9,L2,M-9L2,2024-05-21
19.00,19.70,3.00,forb,forb_other,,,M-9,L2,M-9L2,2024-05-21
1.25,1.55,4.00,shrub,broadleaf_shrub,Illex,glabra,M-9,L1,M-9L1,2024-05-21
2.75,3.15,14.00,conifer,pine,,,M-9,L1,M-9L1,2024-05-21
3.40,3.65,3.00,forb,forb_fern,,,M-9,L1,M-9L1,2024-05-21
3.75,4.05,6.00,grass,bluestem,,,M-9,L1,M-9L1,2024-05-21
5.00,5.30,5.00,forb,forb_other,,,M-9,L1,M-9L1,2024-05-21
5.50,5.75,3.50,grass,bluestem,,,M-9,L1,M-9L1,2024-05-21
6.95,7.15,5.50,shrub,broadleaf_shrub,Rubus,,M-9,L1,M-9L1,2024-05-21
7.20,7.50,6.00,forb,forb_other,,,M-9,L1,M-9L1,2024-05-21
7.51,8.00,12.00,conifer,pine,,,M-9,L1,M-9L1,2024-05-21
8.30,9.00,7.50,shrub,broadleaf_shrub,Rubus,,M-9,L1,M-9L1,2024-05-21
10.45,10.70,5.00,shrub,broadleaf_shrub,Rubus,,M-9,L1,M-9L1,2024-05-21
10.71,11.20,2.00,forb,forb_other,,,M-9,L1,M-9L1,2024-05-21
12.20,12.60,3.00,forb,forb_other,,,M-9,L1,M-9L1,2024-05-21
13.20,14.25,5.00,shrub,broadleaf_shrub,Rubus,,M-9,L1,M-9L1,2024-05-21
15.05,15.45,3.00,grass,bluestem,,,M-9,L1,M-9L1,2024-05-21
15.70,16.40,7.00,shrub,broadleaf_vine,,,M-9,L1,M-9L1,2024-05-21
17.05,17.50,4.50,shrub,broadleaf_shrub,Rubus,,M-9,L1,M-9L1,2024-05-21
17.60,18.20,13.00,conifer,pine,,,M-9,L1,M-9L1,2024-05-21
18.60,19.40,5.00,shrub,broadleaf_shrub,Rubus,,M-9,L1,M-9L1,2024-05-21
0.15,0.50,4.00,forb,fern,,,M-7,L4,M-7L4,2024-05-21
0.90,1.00,4.00,shrub,broadleaf_shrub,Rubus,,M-7,L4,M-7L4,2024-05-21
1.80,2.40,2.00,shrub,broadleaf_shrub,Rubus,,M-7,L4,M-7L4,2024-05-21
3.50,4.50,3.00,shrub,broadleaf_shrub,Vaccinium,,M-7,L4,M-7L4,2024-05-21
5.00,5.20,3.00,forb,forb_other,,,M-7,L4,M-7L4,2024-05-21
6.45,6.90,5.50,shrub,broadleaf_shrub,Illex,,M-7,L4,M-7L4,2024-05-21
7.10,7.30,3.50,grass,bluestem,,,M-7,L4,M-7L4,2024-05-21
7.50,8.70,7.00,shrub,broadleaf_shrub,Illex,,M-7,L4,M-7L4,2024-05-21
8.80,9.10,5.00,forb,forb_other,,,M-7,L4,M-7L4,2024-05-21
10.35,10.65,3.50,grass,bluestem,,,M-7,L4,M-7L4,2024-05-21
10.66,11.10,8.00,shrub,broadleaf_shrub,Rubus,,M-7,L4,M-7L4,2024-05-21
11.20,11.60,6.50,shrub,broadleaf_shrub,Illex,,M-7,L4,M-7L4,2024-05-21
11.70,12.25,7.00,shrub,broadleaf_shrub,Rubus,,M-7,L4,M-7L4,2024-05-21
12.50,12.70,5.00,shrub,broadleaf_shrub,Rubus,,M-7,L4,M-7L4,2024-05-21
13.00,14.10,12.00,shrub,broadleaf_shrub,Illex,,M-7,L4,M-7L4,2024-05-21
14.15,14.60,7.50,shrub,broadleaf_shrub,Rubus,,M-7,L4,M-7L4,2024-05-21
14.90,15.40,9.50,shrub,broadleaf_shrub,Illex,,M-7,L4,M-7L4,2024-05-21
16.20,16.55,5.00,shrub,broadleaf_shrub,Illex,,M-7,L4,M-7L4,2024-05-21
17.85,18.40,4.00,forb,forb_other,,,M-7,L4,M-7L4,2024-05-21
19.10,19.40,4.50,shrub,broadleaf_shrub,Rubus,,M-7,L4,M-7L4,2024-05-21
0.70,1.80,6.50,shrub,broadleaf_shrub,Rubus,,M-7,L3,M-7L3,2024-05-21
2.45,3.10,5.50,shrub,broadleaf_shrub,Rubus,,M-7,L3,M-7L3,2024-05-21
3.65,4.45,6.00,shrub,broadleaf_shrub,Rubus,,M-7,L3,M-7L3,2024-05-21
4.65,7.00,40.00,shrub,broadleaf_shrub,Morella,,M-7,L3,M-7L3,2024-05-21
7.50,8.20,5.00,shrub,broadleaf_shrub,Illex,glabra,M-7,L3,M-7L3,2024-05-21
9.60,9.80,4.00,forb,forb_other,,,M-7,L3,M-7L3,2024-05-21
9.90,10.15,4.50,forb,forb_other,,,M-7,L3,M-7L3,2024-05-21
11.00,11.30,3.50,grass,bluestem,,,M-7,L3,M-7L3,2024-05-21
12.00,12.70,15.00,conifer,pine,,,M-7,L3,M-7L3,2024-05-21
16.50,17.10,4.00,shrub,broadleaf_shrub,Hypericum,,M-7,L3,M-7L3,2024-05-21
18.10,18.30,4.00,grass,bluestem,,,M-7,L3,M-7L3,2024-05-21
19.20,20.00,3.50,forb,forb_other,,,M-7,L3,M-7L3,2024-05-21
0.25,1.05,6.00,shrub,broadleaf_shrub,Illex,,M-7,L2,M-7L2,2024-05-21
1.06,1.85,2.50,shrub,broadleaf_shrub,Vaccinium,,M-7,L2,M-7L2,2024-05-21
1.90,2.10,6.00,shrub,broadleaf_shrub,Rubus,,M-7,L2,M-7L2,2024-05-21
2.80,3.00,1.00,forb,forb_other,Pea,,M-7,L2,M-7L2,2024-05-21
3.45,3.60,5.00,forb,fern,,,M-7,L2,M-7L2,2024-05-21
4.00,4.45,4.50,shrub,broadleaf_shrub,Rubus,,M-7,L2,M-7L2,2024-05-21
5.30,5.50,5.00,shrub,broadleaf_shrub,Rubus,,M-7,L2,M-7L2,2024-05-21
6.25,6.80,5.50,conifer,pine,,,M-7,L2,M-7L2,2024-05-21
6.80,7.10,8.50,shrub,broadleaf_shrub,Rubus,,M-7,L2,M-7L2,2024-05-21
7.25,7.60,5.00,grass,bluestem,,,M-7,L2,M-7L2,2024-05-21
7.70,8.00,6.00,forb,forb_other,,,M-7,L2,M-7L2,2024-05-21
8.10,8.40,4.00,grass,bluestem,,,M-7,L2,M-7L2,2024-05-21
9.40,10.50,5.00,forb,forb_other,,,M-7,L2,M-7L2,2024-05-21
10.95,11.30,5.00,forb,forb_other,,,M-7,L2,M-7L2,2024-05-21
11.45,11.65,4.00,forb,forb_other,,,M-7,L2,M-7L2,2024-05-21
15.80,16.00,4.50,forb,forb_other,,,M-7,L2,M-7L2,2024-05-21
0.00,0.60,0.50,forb,forb_other,,,M-7,L1,M-7L1,2024-05-21
2.60,2.80,4.00,forb,fern,,,M-7,L1,M-7L1,2024-05-21
3.05,3.80,4.00,forb,fern,,,M-7,L1,M-7L1,2024-05-21
3.90,4.30,5.00,forb,forb_other,,,M-7,L1,M-7L1,2024-05-21
5.15,5.40,2.00,forb,forb_other,,,M-7,L1,M-7L1,2024-05-21
5.75,6.15,6.50,shrub,broadleaf_shrub,Illex,glabra,M-7,L1,M-7L1,2024-05-21
6.50,6.95,6.50,shrub,broadleaf_shrub,Rubus,,M-7,L1,M-7L1,2024-05-21
6.96,7.40,4.00,forb,fern,,,M-7,L1,M-7L1,2024-05-21
7.41,7.65,5.00,shrub,broadleaf_shrub,Illex,,M-7,L1,M-7L1,2024-05-21
8.30,8.50,4.50,shrub,broadleaf_shrub,Rubus,,M-7,L1,M-7L1,2024-05-21
8.75,9.20,5.00,forb,forb_other,,,M-7,L1,M-7L1,2024-05-21
11.30,12.20,8.00,shrub,saw_palmetto,,,M-7,L1,M-7L1,2024-05-21
12.80,13.20,4.00,grass,bluestem,,,M-7,L1,M-7L1,2024-05-21
14.50,14.80,3.00,forb,forb_other,,,M-7,L1,M-7L1,2024-05-21
15.05,15.30,2.50,shrub,broadleaf_shrub,Vaccinium,,M-7,L1,M-7L1,2024-05-21
15.80,16.90,10.00,shrub,broadleaf_shrub,Illex,,M-7,L1,M-7L1,2024-05-21
16.95,17.15,4.00,grass,bluestem,,,M-7,L1,M-7L1,2024-05-21
18.90,19.30,3.50,forb,forb_other,,,M-7,L1,M-7L1,2024-05-21
0.00,0.80,3.00,shrub,broadleaf_vine,,,T-14,L4,T-14L4,2024-05-20
3.80,4.75,7.50,shrub,broadleaf_shrub,Illex,glabra,T-14,L4,T-14L4,2024-05-20
0.25,7.55,13.00,shrub,broadleaf_shrub,Illex,,T-14,L4,T-14L4,2024-05-20
7.56,7.75,3.00,grass,bluestem,,,T-14,L4,T-14L4,2024-05-20
8.00,9.70,9.00,shrub,broadleaf_shrub,Illex,,T-14,L4,T-14L4,2024-05-20
10.35,10.95,4.00,shrub,broadleaf_shrub,,,T-14,L4,T-14L4,2024-05-20
11.30,11.90,8.50,shrub,broadleaf_shrub,Illex,,T-14,L4,T-14L4,2024-05-20
12.10,13.10,12.00,shrub,broadleaf_shrub,Illex,,T-14,L4,T-14L4,2024-05-20
13.30,13.70,16.00,shrub,broadleaf_shrub,Illex,,T-14,L4,T-14L4,2024-05-20
13.71,14.15,3.00,grass,wiregrass,,,T-14,L4,T-14L4,2024-05-20
14.16,15.85,15.00,shrub,broadleaf_shrub,Illex,,T-14,L4,T-14L4,2024-05-20
18.25,18.70,7.50,shrub,broadleaf_vine,,,T-14,L4,T-14L4,2024-05-20
1.10,1.70,12.50,shrub,broadleaf_shrub,Illex,glabra,T-14,L3,T-14L3,2024-05-20
1.90,2.40,13.00,shrub,broadleaf_shrub,sweet bay,,T-14,L3,T-14L3,2024-05-20
2.70,4.75,15.00,shrub,broadleaf_shrub,Illex,glabra,T-14,L3,T-14L3,2024-05-20
5.20,5.80,9.00,shrub,broadleaf_shrub,Illex,glabra,T-14,L3,T-14L3,2024-05-20
6.65,7.25,7.00,shrub,broadleaf_vine,,,T-14,L3,T-14L3,2024-05-20
7.65,7.95,5.00,shrub,broadleaf_shrub,Illex,glabra,T-14,L3,T-14L3,2024-05-20
7.96,8.20,3.00,grass,bluestem,,,T-14,L3,T-14L3,2024-05-20
8.70,9.00,3.00,grass,bluestem,,,T-14,L3,T-14L3,2024-05-20
9.10,9.40,2.00,shrub,broadleaf_shrub,Rubus,,T-14,L3,T-14L3,2024-05-20
9.41,9.75,3.00,grass,bluestem,,,T-14,L3,T-14L3,2024-05-20
11.80,12.10,4.00,grass,bluestem,,,T-14,L3,T-14L3,2024-05-20
14.25,14.60,4.50,grass,bluestem,,,T-14,L3,T-14L3,2024-05-20
16.70,17.00,3.00,grass,bluestem,,,T-14,L3,T-14L3,2024-05-20
17.01,17.60,9.00,shrub,broadleaf_shrub,Rubus,,T-14,L3,T-14L3,2024-05-20
17.80,18.30,4.00,grass,bluestem,,,T-14,L3,T-14L3,2024-05-20
18.40,18.90,3.00,grass,bluestem,,,T-14,L3,T-14L3,2024-05-20
19.25,19.70,5.50,shrub,broadleaf_vine,,,T-14,L3,T-14L3,2024-05-20
19.85,20.00,3.00,grass,bluestem,,,T-14,L3,T-14L3,2024-05-20
0.25,0.60,2.00,shrub,broadleaf_vine,,,T-14,L2,T-14L2,2024-05-20
1.65,1.80,2.00,grass,grass_other,,,T-14,L2,T-14L2,2024-05-20
2.20,2.70,5.50,shrub,broadleaf_shrub,,,T-14,L2,T-14L2,2024-05-20
3.80,4.40,6.00,shrub,broadleaf_vine,,,T-14,L2,T-14L2,2024-05-20
5.25,5.70,5.00,shrub,broadleaf_shrub,,,T-14,L2,T-14L2,2024-05-20
6.40,6.80,4.00,grass,bluestem,,,T-14,L2,T-14L2,2024-05-20
7.20,7.50,4.50,shrub,broadleaf_vine,,,T-14,L2,T-14L2,2024-05-20
8.00,8.25,2.50,shrub,broadleaf_vine,,,T-14,L2,T-14L2,2024-05-20
8.90,10.10,5.00,shrub,broadleaf_vine,,,T-14,L2,T-14L2,2024-05-20
11.00,11.30,5.00,forb,forb_other,,,T-14,L2,T-14L2,2024-05-20
15.05,15.45,5.50,shrub,broadleaf_shrub,Illex,glabra,T-14,L2,T-14L2,2024-05-20
17.95,18.30,9.00,shrub,broadleaf_vine,,,T-14,L2,T-14L2,2024-05-20
1.40,2.10,6.50,shrub,broadleaf_vine,Smilax,,T-14,L1,T-14L1,2024-05-20
2.50,2.90,6.00,shrub,broadleaf_vine,,,T-14,L1,T-14L1,2024-05-20
3.00,3.30,4.00,shrub,broadleaf_shrub,,,T-14,L1,T-14L1,2024-05-20
3.80,4.05,5.00,shrub,broadleaf_vine,,,T-14,L1,T-14L1,2024-05-20
4.80,5.30,5.00,shrub,broadleaf_vine,,,T-14,L1,T-14L1,2024-05-20
6.00,6.60,5.00,shrub,broadleaf_vine,,,T-14,L1,T-14L1,2024-05-20
6.61,7.60,3.50,shrub,broadleaf_vine,,,T-14,L1,T-14L1,2024-05-20
10.10,10.50,2.50,shrub,broadleaf_vine,,,T-14,L1,T-14L1,2024-05-20
10.70,10.90,6.00,shrub,broadleaf_vine,,,T-14,L1,T-14L1,2024-05-20
11.25,12.00,7.00,shrub,broadleaf_vine,,,T-14,L1,T-14L1,2024-05-20
13.05,13.80,6.00,shrub,saw_palmetto,,,T-14,L1,T-14L1,2024-05-20
15.60,16.00,4.00,forb,fern,,,T-14,L1,T-14L1,2024-05-20
17.05,17.30,3.00,grass,bluestem,,,T-14,L1,T-14L1,2024-05-20
18.10,18.60,4.00,grass,bluestem,,,T-14,L1,T-14L1,2024-05-20
18.70,19.10,6.00,forb,forb_other,,,T-14,L1,T-14L1,2024-05-20
0.00,0.30,2.50,forb ,forb_other,,,T-6,L4,T-6L4,2024-05-20
4.50,4.80,5.00,forb ,fern,,,T-6,L4,T-6L4,2024-05-20
8.25,8.50,3.00,forb ,forb_other,,,T-6,L4,T-6L4,2024-05-20
12.45,13.05,7.00,forb ,fern,,,T-6,L4,T-6L4,2024-05-20
14.75,16.90,14.00,shrub,broadleaf_shrub,Illex,glabra,T-6,L4,T-6L4,2024-05-20
17.25,17.40,4.00,grass,bluestem,,,T-6,L4,T-6L4,2024-05-20
18.15,18.50,2.00,forb ,forb_other,,,T-6,L4,T-6L4,2024-05-20
2.30,2.60,4.50,grass,bluestem,,,T-6,L3,T-6L3,2024-05-20
9.65,9.90,5.00,shrub,broadleaf_shrub,Vaccinium,,T-6,L3,T-6L3,2024-05-20
10.15,10.40,4.00,forb,fern,,,T-6,L3,T-6L3,2024-05-20
11.05,11.25,4.50,forb,fern,,,T-6,L3,T-6L3,2024-05-20
12.10,12.30,4.00,grass,bluestem,,,T-6,L3,T-6L3,2024-05-20
12.90,13.10,1.00,forb,forb_other,,,T-6,L3,T-6L3,2024-05-20
15.35,15.60,1.50,forb,forb_other,,,T-6,L3,T-6L3,2024-05-20
16.10,16.30,4.00,grass,bluestem,,,T-6,L3,T-6L3,2024-05-20
17.05,17.30,1.00,forb,forb_other,,,T-6,L3,T-6L3,2024-05-20
17.80,18.00,2.00,grass,bluestem,,,T-6,L3,T-6L3,2024-05-20
19.65,19.85,4.00,shrub,broadleaf_shrub,,,T-6,L3,T-6L3,2024-05-20
0.90,1.10,3.00,forb,forb_other,Xyris,,T-6,L2,T-6L2,2024-05-20
1.40,1.65,3.00,forb,forb_other,,,T-6,L2,T-6L2,2024-05-20
5.80,6.25,5.00,grass,bluestem,,,T-6,L2,T-6L2,2024-05-20
6.60,6.90,2.00,forb,forb_other,,,T-6,L2,T-6L2,2024-05-20
8.10,8.80,4.50,grass,bluestem,,,T-6,L2,T-6L2,2024-05-20
10.90,11.30,4.00,grass,bluestem,,,T-6,L2,T-6L2,2024-05-20
11.70,12.00,4.50,forb,fern,,,T-6,L2,T-6L2,2024-05-20
12.60,12.80,4.00,forb,forb_other,,,T-6,L2,T-6L2,2024-05-20
12.81,13.20,8.00,shrub,broadleaf_shrub,Illex,glabra,T-6,L2,T-6L2,2024-05-20
16.55,17.35,11.00,shrub,broadleaf_shrub,Illex,glabra,T-6,L2,T-6L2,2024-05-20
18.40,19.00,4.50,grass,bluestem,,,T-6,L2,T-6L2,2024-05-20
19.30,19.60,4.00,grass,bluestem,,,T-6,L2,T-6L2,2024-05-20
1.85,2.15,7.00,shrub,broadleaf_shrub,Illex,glabra,T-6,L1,T-6L1,2024-05-20
3.65,3.95,5.00,shrub,broadleaf_shrub,,,T-6,L1,T-6L1,2024-05-20
4.05,4.25,4.00,grass,bluestem,,,T-6,L1,T-6L1,2024-05-20
5.80,6.00,2.50,grass,bluestem,,,T-6,L1,T-6L1,2024-05-20
7.20,7.60,13.00,shrub,broadleaf_shrub,Illex,glabra,T-6,L1,T-6L1,2024-05-20
7.61,7.90,4.00,grass,broadleaf_shrub,,,T-6,L1,T-6L1,2024-05-20
8.00,8.40,4.50,grass,bluestem,,,T-6,L1,T-6L1,2024-05-20
10.30,10.55,4.00,grass,bluestem,,,T-6,L1,T-6L1,2024-05-20
19.35,19.50,6.50,shrub,broadleaf_shrub,,,T-6,L1,T-6L1,2024-05-20
0.25,1.00,1.00,forb,forb_other,,,R-13,L4,R-13L4,2023-05-17
1.80,2.10,4.00,shrub,broadleaf_shrub,Rubus,,R-13,L4,R-13L4,2023-05-17
2.20,2.40,2.00,forb,forb_other,,,R-13,L4,R-13L4,2023-05-17
4.65,5.45,7.00,shrub,broadleaf_shrub,Morella,,R-13,L4,R-13L4,2023-05-17
9.30,9.50,5.00,forb,fern,Pteridium ,,R-13,L4,R-13L4,2023-05-17
9.80,10.55,5.00,shrub,broadleaf_shrub,Illex,,R-13,L4,R-13L4,2023-05-17
11.35,11.65,4.50,shrub,broadleaf_shrub,Morella,,R-13,L4,R-13L4,2023-05-17
11.66,12.00,4.50,shrub,broadleaf_shrub,Illex,,R-13,L4,R-13L4,2023-05-17
12.15,12.35,4.50,shrub,broadleaf_shrub,Illex,,R-13,L4,R-13L4,2023-05-17
12.60,12.85,5.00,shrub,broadleaf_shrub,Illex,,R-13,L4,R-13L4,2023-05-17
13.00,13.40,6.00,forb,fern,Pteridium ,,R-13,L4,R-13L4,2023-05-17
14.30,14.90,4.50,shrub,broadleaf_shrub,Illex,,R-13,L4,R-13L4,2023-05-17
15.35,16.50,5.50,shrub,broadleaf_shrub,Illex,,R-13,L4,R-13L4,2023-05-17
16.60,17.35,5.00,shrub,broadleaf_shrub,Illex,,R-13,L4,R-13L4,2023-05-17
18.10,18.40,4.50,shrub,broadleaf_shrub,Illex,,R-13,L4,R-13L4,2023-05-17
18.41,18.80,14.00,shrub,broadleaf_shrub,Vaccinium ,,R-13,L4,R-13L4,2023-05-17
19.35,19.60,5.00,shrub,broadleaf_shrub,Illex,,R-13,L4,R-13L4,2023-05-17
2.35,2.60,3.50,forb,fern,,,R-13,L3,R-13L3,2023-05-17
3.30,3.65,6.00,forb,forb_other,,,R-13,L3,R-13L3,2023-05-17
3.66,3.80,1.50,forb,forb_other,Gelsemium,,R-13,L3,R-13L3,2023-05-17
4.40,4.90,3.00,shrub,broadleaf_shrub,Vaccinium ,,R-13,L3,R-13L3,2023-05-17
6.85,7.35,4.50,forb,fern,,,R-13,L3,R-13L3,2023-05-17
8.50,9.15,5.00,forb,fern,,,R-13,L3,R-13L3,2023-05-17
9.75,10.10,4.00,forb,fern,,,R-13,L3,R-13L3,2023-05-17
12.35,12.70,3.00,shrub,broadleaf_shrub,Rhus,glabra,R-13,L3,R-13L3,2023-05-17
13.00,13.35,4.50,forb,fern,,,R-13,L3,R-13L3,2023-05-17
13.50,13.80,5.00,forb,fern,,,R-13,L3,R-13L3,2023-05-17
13.81,14.40,12.00,shrub,saw_palmetto,Serenoa,repens,R-13,L3,R-13L3,2023-05-17
14.41,14.70,5.00,forb,fern,,,R-13,L3,R-13L3,2023-05-17
15.00,15.50,12.00,shrub,saw_palmetto,Serenoa,repens,R-13,L3,R-13L3,2023-05-17
16.30,16.90,5.00,forb,fern,,,R-13,L3,R-13L3,2023-05-17
19.35,19.80,5.00,shrub,saw_palmetto,Serenoa,repens,R-13,L3,R-13L3,2023-05-17
0.55,0.80,1.00,forb,forb_other,,,R-13,L2,R-13L2,2023-05-17
1.00,1.20,2.00,shrub,broadleaf_shrub,Rubus,,R-13,L2,R-13L2,2023-05-17
3.00,4.10,1.00,forb,forb_other,,,R-13,L2,R-13L2,2023-05-17
4.75,4.95,3.50,forb,fern,,,R-13,L2,R-13L2,2023-05-17
5.80,6.20,3.50,shrub,broadleaf_shrub,Rubus,,R-13,L2,R-13L2,2023-05-17
6.95,7.20,4.50,shrub,broadleaf_shrub,Rubus,,R-13,L2,R-13L2,2023-05-17
8.90,9.30,5.50,forb,fern,,,R-13,L2,R-13L2,2023-05-17
9.50,9.75,5.00,shrub,broadleaf_shrub,Rubus,,R-13,L2,R-13L2,2023-05-17
10.55,10.90,6.00,shrub,broadleaf_shrub,Rubus,,R-13,L2,R-13L2,2023-05-17
10.91,11.20,4.00,forb,fern,,,R-13,L2,R-13L2,2023-05-17
12.00,12.50,4.00,forb,fern,,,R-13,L2,R-13L2,2023-05-17
13.20,13.60,7.00,shrub,broadleaf_shrub,Rubus,,R-13,L2,R-13L2,2023-05-17
14.00,14.20,4.00,shrub,broadleaf_shrub,Rubus,,R-13,L2,R-13L2,2023-05-17
14.60,14.80,7.00,shrub,broadleaf_shrub,Rubus,,R-13,L2,R-13L2,2023-05-17
15.20,15.50,3.00,forb,fern,,,R-13,L2,R-13L2,2023-05-17
15.85,16.55,6.00,shrub,broadleaf_shrub,Rubus,,R-13,L2,R-13L2,2023-05-17
16.56,16.95,4.00,forb,fern,,,R-13,L2,R-13L2,2023-05-17
18.10,18.65,3.00,forb,fern,,,R-13,L2,R-13L2,2023-05-17
0.25,0.55,4.50,forb,fern,Pteridium ,,R-13,L1,R-13L1,2023-05-17
1.75,1.95,4.00,forb,fern,Pteridium ,,R-13,L1,R-13L1,2023-05-17
2.40,3.20,3.50,forb,fern,Pteridium ,,R-13,L1,R-13L1,2023-05-17
3.30,3.60,5.00,forb,fern,Pteridium ,,R-13,L1,R-13L1,2023-05-17
3.80,4.40,4.50,forb,fern,Pteridium ,,R-13,L1,R-13L1,2023-05-17
5.35,5.55,3.50,shrub,broadleaf_shrub,Gaylussacia,,R-13,L1,R-13L1,2023-05-17
5.70,6.45,5.50,forb,fern,Pteridium ,,R-13,L1,R-13L1,2023-05-17
6.60,7.20,4.00,shrub,broadleaf_shrub,,,R-13,L1,R-13L1,2023-05-17
7.80,8.10,2.00,shrub,broadleaf_shrub,Quercus,,R-13,L1,R-13L1,2023-05-17
8.11,8.25,4.50,shrub,broadleaf_shrub,Lyonia,,R-13,L1,R-13L1,2023-05-17
8.26,8.90,6.00,forb,fern,Pteridium ,,R-13,L1,R-13L1,2023-05-17
9.10,9.75,4.00,forb,fern,Pteridium ,,R-13,L1,R-13L1,2023-05-17
9.95,10.20,4.00,forb,fern,Pteridium ,,R-13,L1,R-13L1,2023-05-17
10.30,10.60,4.00,shrub,broadleaf_shrub,Gaylussacia,,R-13,L1,R-13L1,2023-05-17
10.61,11.05,5.00,forb,fern,Pteridium ,,R-13,L1,R-13L1,2023-05-17
11.40,15.30,5.50,forb,fern,Pteridium ,,R-13,L1,R-13L1,2023-05-17
15.31,16.75,12.00,forb,forb_other,Muscadina,,R-13,L1,R-13L1,2023-05-17
16.76,17.50,5.00,forb,fern,Pteridium ,,R-13,L1,R-13L1,2023-05-17
18.20,18.50,2.00,forb,forb_other,Gelsemium,,R-13,L1,R-13L1,2023-05-17
18.85,18.95,3.00,shrub,broadleaf_shrub,Morella,,R-13,L1,R-13L1,2023-05-17
19.30,19.55,4.00,shrub,broadleaf_shrub,Rubus,,R-13,L1,R-13L1,2023-05-17
0.50,1.00,5.00,grass,bluestem,Andropogon,,R-6,L4,R-6L4,2023-05-17
1.30,1.50,5.00,grass,bluestem,Andropogon,,R-6,L4,R-6L4,2023-05-17
2.00,2.25,4.00,grass,bluestem,Andropogon,,R-6,L4,R-6L4,2023-05-17
2.40,3.20,4.00,grass,bluestem,Andropogon,,R-6,L4,R-6L4,2023-05-17
3.60,3.90,4.00,grass,bluestem,Andropogon,,R-6,L4,R-6L4,2023-05-17
4.80,5.30,4.00,grass,bluestem,Andropogon,,R-6,L4,R-6L4,2023-05-17
5.50,5.80,3.50,grass,bluestem,Andropogon,,R-6,L4,R-6L4,2023-05-17
5.90,6.30,7.00,forb,fern,Anchistea,,R-6,L4,R-6L4,2023-05-17
6.80,7.25,6.50,forb,fern,Anchistea,,R-6,L4,R-6L4,2023-05-17
6.65,7.90,4.00,grass,bluestem,Andropogon,,R-6,L4,R-6L4,2023-05-17
8.00,8.25,14.00,conifer,pine,Pinus,,R-6,L4,R-6L4,2023-05-17
8.26,9.20,9.50,forb,fern,Anchistea,,R-6,L4,R-6L4,2023-05-17
9.95,11.00,7.50,forb,fern,Anchistea,,R-6,L4,R-6L4,2023-05-17
11.01,14.10,17.00,shrub,broadleaf_shrub,Illex,glabra,R-6,L4,R-6L4,2023-05-17
16.50,16.70,3.00,grass,bluestem,Andropogon,,R-6,L4,R-6L4,2023-05-17
17.65,17.85,5.00,grass,bluestem,Andropogon,,R-6,L4,R-6L4,2023-05-17
17.86,18.35,6.00,forb,forb_other,Gelsemium,,R-6,L4,R-6L4,2023-05-17
18.10,19.60,5.00,grass,bluestem,Andropogon,,R-6,L4,R-6L4,2023-05-17
0.70,2.30,4.50,grass,bluestem,Andrpogon,,R-6,L3,R-6L3,2023-05-17
2.65,2.90,4.00,grass,bluestem,Andrpogon,,R-6,L3,R-6L3,2023-05-17
4.40,4.60,5.00,grass,bluestem,Andrpogon,,R-6,L3,R-6L3,2023-05-17
5.00,5.30,3.50,grass,bluestem,Andrpogon,,R-6,L3,R-6L3,2023-05-17
7.40,8.10,4.50,grass,bluestem,Andrpogon,,R-6,L3,R-6L3,2023-05-17
8.10,10.60,19.00,shrub,broadleaf_shrub,Illex,glabra,R-6,L3,R-6L3,2023-05-17
